 num     #instances         #bytes  class name (module)
27017:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$NOT_SUPPORTED_IN_INLINE_MOST_RELEVANT$1
27018:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$NULLABLE_TYPE$1
27019:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$PARAMETER_DEFAULT_VALUE$1
27020:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$PARAMETER_VARARG_MODIFIER$1
27021:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$RECEIVER$1
27022:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$RETURN_WITH_LABEL$1
27023:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$SECONDARY_CONSTRUCTOR_DELEGATION_CALL$1
27024:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$SPECIAL_CONSTRUCT_TOKEN$1
27025:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$TYPE_PARAMETERS_OR_DECLARATION_SIGNATURE$1
27026:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$UNREACHABLE_CODE$1
27027:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$UNUSED_VALUE$1
27028:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$USELESS_ELVIS$1
27029:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$VALUE_ARGUMENTS$1
27030:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$VAL_OR_VAR_NODE$1
27031:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$VARIANCE_IN_PROJECTION$1
27032:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$VISIBILITY_MODIFIER$1
27033:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$WHEN_CONDITION_IN_RANGE$1
27034:             1             16  org.jetbrains.kotlin.diagnostics.PositioningStrategies$WHEN_EXPRESSION$1
27035:             1             16  org.jetbrains.kotlin.ide.konan.CLanguageInjector
27036:             1             16  org.jetbrains.kotlin.ide.konan.KotlinNativeABICompatibilityChecker$1
27037:             1             16  org.jetbrains.kotlin.ide.konan.KotlinNativeABICompatibilityChecker$Companion
27038:             1             16  org.jetbrains.kotlin.ide.konan.KotlinNativeABICompatibilityChecker$Companion$LIBRARY_NAME_COMPARATOR$1
27039:             1             16  org.jetbrains.kotlin.ide.konan.KotlinNativeABICompatibilityChecker$getLibrariesToNotifyAbout$$inlined$filterIsInstance$1
27040:             1             16  org.jetbrains.kotlin.ide.konan.KotlinNativeABICompatibilityChecker$getLibrariesToNotifyAbout$incompatibleLibraries$1
27041:             1             16  org.jetbrains.kotlin.ide.konan.KotlinNativeFileTypeFactory
27042:             1             16  org.jetbrains.kotlin.ide.konan.NativeDefinitionsLanguage$Companion
27043:             1             16  org.jetbrains.kotlin.ide.konan.NativeIdePlatformKindTooling$getLibraryVersionProvider$1
27044:             1             16  org.jetbrains.kotlin.ide.konan.NativeLibraryKind
27045:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeLoadingMetadataCache$Companion
27046:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetaBinary
27047:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetaFileType
27048:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetaFileTypeFactory
27049:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetadataDecompiler$1
27050:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetadataDecompiler$2
27051:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetadataDecompiler$3
27052:             1             16  org.jetbrains.kotlin.ide.konan.decompiler.KotlinNativeMetadataDecompilerBase$renderer$2
27053:             1             16  org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex$INDEXER$1
27054:             1             16  org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex$getInputFilter$1
27055:             1             16  org.jetbrains.kotlin.idea.HtmlClassifierNamePolicy
27056:             1             16  org.jetbrains.kotlin.idea.JvmPluginStartupComponent
27057:             1             16  org.jetbrains.kotlin.idea.KotlinBuiltInFileTypeFactory
27058:             1             16  org.jetbrains.kotlin.idea.KotlinIconProvider$Companion
27059:             1             16  org.jetbrains.kotlin.idea.KotlinIdeFileIconProviderService
27060:             1             16  org.jetbrains.kotlin.idea.KotlinIdeFileIconProviderService$Companion
27061:             1             16  org.jetbrains.kotlin.idea.KotlinJavaScriptMetaFileTypeFactory
27062:             1             16  org.jetbrains.kotlin.idea.KotlinLanguageSubstitutor
27063:             1             16  org.jetbrains.kotlin.idea.KotlinModuleFileFactory
27064:             1             16  org.jetbrains.kotlin.idea.KotlinModuleFileType
27065:             1             16  org.jetbrains.kotlin.idea.KotlinPluginCompatibilityVerifier
27066:             1             16  org.jetbrains.kotlin.idea.KotlinPluginUtil
27067:             1             16  org.jetbrains.kotlin.idea.KotlinPluginUtil$KOTLIN_PLUGIN_INFO$2
27068:             1             16  org.jetbrains.kotlin.idea.KotlinPluginVersion$Companion
27069:             1             16  org.jetbrains.kotlin.idea.KotlinQuickDocumentationProvider
27070:             1             16  org.jetbrains.kotlin.idea.KotlinQuickDocumentationProvider$Companion
27071:             1             16  org.jetbrains.kotlin.idea.KotlinQuickDocumentationProvider$Companion$DESCRIPTOR_RENDERER$1
27072:             1             16  org.jetbrains.kotlin.idea.PluginStartupActivity
27073:             1             16  org.jetbrains.kotlin.idea.PluginStartupActivity$1
27074:             1             16  org.jetbrains.kotlin.idea.WrapValueParameterHandler
27075:             1             16  org.jetbrains.kotlin.idea.actions.ConfigurePluginUpdatesAction$Companion
27076:             1             16  org.jetbrains.kotlin.idea.actions.JavaToKotlinAction$Companion
27077:             1             16  org.jetbrains.kotlin.idea.actions.KotlinCreateFromTemplateHandler
27078:             1             16  org.jetbrains.kotlin.idea.actions.KotlinQualifiedNameProvider
27079:             1             16  org.jetbrains.kotlin.idea.actions.NewKotlinFileAction$Companion
27080:             1             16  org.jetbrains.kotlin.idea.actions.ShowKotlinGradleDslLogs$Companion
27081:             1             16  org.jetbrains.kotlin.idea.actions.generate.KotlinGenerateEqualsAndHashcodeAction$Companion
27082:             1             16  org.jetbrains.kotlin.idea.actions.generate.KotlinGenerateTestSupportActionBase$Companion
27083:             1             16  org.jetbrains.kotlin.idea.actions.generate.KotlinGenerateTestSupportActionBase$Companion$NAME_VALIDATOR$1
27084:             1             16  org.jetbrains.kotlin.idea.actions.generate.KotlinGenerateToStringAction$Companion
27085:             1             16  org.jetbrains.kotlin.idea.caches.KotlinPackageContentModificationListener$1
27086:             1             16  org.jetbrains.kotlin.idea.caches.KotlinPackageContentModificationListener$1$onEvents$2
27087:             1             16  org.jetbrains.kotlin.idea.caches.KotlinPackageContentModificationListener$1$onEvents$3
27088:             1             16  org.jetbrains.kotlin.idea.caches.KotlinPackageContentModificationListener$2
27089:             1             16  org.jetbrains.kotlin.idea.caches.KotlinPackageStatementPsiTreeChangePreprocessor
27090:             1             16  org.jetbrains.kotlin.idea.caches.KotlinPackageStatementPsiTreeChangePreprocessor$Companion
27091:             1             16  org.jetbrains.kotlin.idea.caches.KotlinShortNamesCache$Companion
27092:             1             16  org.jetbrains.kotlin.idea.caches.KotlinShortNamesCache$disableSearch$1
27093:             1             16  org.jetbrains.kotlin.idea.caches.PerModulePackageCacheService$Companion
27094:             1             16  org.jetbrains.kotlin.idea.caches.project.LibraryModificationTracker$2
27095:             1             16  org.jetbrains.kotlin.idea.caches.project.LibraryModificationTracker$3
27096:             1             16  org.jetbrains.kotlin.idea.caches.project.LibraryModificationTracker$Companion
27097:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$Companion
27098:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$GlobalFacade$facadeForLibraries$1
27099:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$GlobalFacade$facadeForModules$1
27100:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$GlobalFacade$facadeForSdk$1
27101:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$kotlinSuppressCache$1
27102:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$scriptsCacheProvider$1
27103:             1             16  org.jetbrains.kotlin.idea.caches.resolve.KotlinCacheServiceImpl$specialFilesCacheProvider$1
27104:             1             16  org.jetbrains.kotlin.idea.caches.resolve.PlatformAnalysisSettings$Companion
27105:             1             16  org.jetbrains.kotlin.idea.caches.trackers.KotlinCodeBlockModificationListener$2
27106:             1             16  org.jetbrains.kotlin.idea.caches.trackers.KotlinCodeBlockModificationListener$Companion
27107:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider
27108:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$AnonymousFunctionHandler
27109:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$AnonymousObjectHandler
27110:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$CatchHandler
27111:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$Companion
27112:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$DeclarationHandler
27113:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$ElseHandler
27114:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$FinallyHandler
27115:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$ForHandler
27116:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$LambdaHandler
27117:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$PropertyAccessorHandler
27118:             1             16  org.jetbrains.kotlin.idea.codeInsight.KotlinBreadcrumbsInfoProvider$TryHandler
