No dump file specified
 num     #instances         #bytes  class name (module)
 370:            84           2016  java.lang.ProcessEnvironment$Variable (java.base@14.0.1)
 371:            36           2016  java.util.concurrent.ConcurrentHashMap$ValueIterator (java.base@14.0.1)
 372:            83           1992  com.sun.jmx.mbeanserver.NamedObject (java.management@14.0.1)
 373:           122           1952  java.util.WeakHashMap$KeySet (java.base@14.0.1)
 374:            80           1920  java.util.Collections$SingletonList (java.base@14.0.1)
 375:            60           1920  java.util.TreeMap$ValueIterator (java.base@14.0.1)
 376:            60           1920  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@14.0.1)
 377:           119           1904  org.springframework.boot.loader.jar.JarFile$$Lambda$6/0x0000000800b70840
 378:           114           1824  com.sun.proxy.$Proxy1
 379:            45           1800  java.util.HashMap$ValueIterator (java.base@14.0.1)
 380:            75           1800  java.util.ImmutableCollections$List12 (java.base@14.0.1)
 381:            74           1776  java.io.FilePermissionCollection (java.base@14.0.1)
 382:            36           1728  javax.management.modelmbean.ModelMBeanOperationInfo (java.management@14.0.1)
 383:            43           1720  java.beans.GenericBeanInfo (java.desktop@14.0.1)
 384:           106           1696  javax.management.modelmbean.DescriptorSupport (java.management@14.0.1)
 385:            53           1696  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 386:            35           1680  java.util.ResourceBundle$BundleReference (java.base@14.0.1)
 387:            29           1624  org.apache.tomcat.util.res.StringManager$1
 388:            40           1600  jdk.internal.org.objectweb.asm.Handler (java.base@14.0.1)
 389:            33           1584  java.time.temporal.ValueRange (java.base@14.0.1)
 390:             1           1568  [[B (java.base@14.0.1)
 391:            98           1568  com.sun.proxy.$Proxy0
 392:            65           1560  java.util.concurrent.atomic.AtomicLong (java.base@14.0.1)
 393:            48           1536  com.sun.beans.introspect.ClassInfo (java.desktop@14.0.1)
 394:            32           1536  java.lang.management.MemoryUsage (java.management@14.0.1)
 395:            96           1536  java.util.Collections$SingletonSet (java.base@14.0.1)
 396:            48           1536  org.springframework.cglib.core.ReflectUtils$6
 397:            38           1520  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$EndpointBean
 398:            63           1512  org.springframework.core.annotation.AnnotatedElementUtils$MergedAnnotationAttributesProcessor
 399:             4           1504  [Ljava.lang.Integer; (java.base@14.0.1)
 400:            47           1504  com.sun.beans.util.Cache$CacheEntry (java.desktop@14.0.1)
 401:            93           1488  com.sun.proxy.$Proxy4
 402:            92           1472  com.sun.proxy.$Proxy3
 403:            92           1472  sun.reflect.generics.tree.TypeVariableSignature (java.base@14.0.1)
 404:            61           1464  java.lang.module.ResolvedModule (java.base@14.0.1)
 405:            61           1464  jdk.internal.module.SystemModuleFinders$2 (java.base@14.0.1)
 406:            61           1464  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@14.0.1)
 407:            60           1440  io.micrometer.core.instrument.internal.DefaultGauge
 408:            10           1440  java.text.DecimalFormat (java.base@14.0.1)
 409:            60           1440  java.util.regex.Pattern$GroupHead (java.base@14.0.1)
 410:            60           1440  java.util.regex.Pattern$GroupTail (java.base@14.0.1)
 411:            45           1440  org.springframework.format.support.FormattingConversionService$PrinterConverter
 412:            44           1408  java.util.stream.Collectors$CollectorImpl (java.base@14.0.1)
 413:            44           1408  java.util.stream.ReduceOps$3 (java.base@14.0.1)
 414:            44           1408  java.util.stream.ReduceOps$3ReducingSink (java.base@14.0.1)
 415:            58           1392  java.lang.RuntimePermission (java.base@14.0.1)
 416:             1           1376  [Ljdk.internal.math.FDBigInteger; (java.base@14.0.1)
 417:            43           1376  io.micrometer.shaded.org.pcollections.ConsPStack$1
 418:            43           1376  java.util.regex.Pattern$Branch (java.base@14.0.1)
 419:            34           1360  org.springframework.beans.factory.support.DisposableBeanAdapter
 420:            42           1344  com.sun.management.internal.DiagnosticCommandImpl$Wrapper (jdk.management@14.0.1)
 421:            56           1344  java.lang.module.ModuleDescriptor$Provides (java.base@14.0.1)
 422:            42           1344  java.util.Spliterators$ArraySpliterator (java.base@14.0.1)
 423:            56           1344  jdk.internal.org.objectweb.asm.Edge (java.base@14.0.1)
 424:            42           1344  org.springframework.format.support.FormattingConversionService$AnnotationParserConverter
 425:            42           1344  org.springframework.format.support.FormattingConversionService$AnnotationPrinterConverter
 426:            56           1344  org.springframework.http.MediaType
 427:            55           1320  java.lang.ProcessEnvironment$Value (java.base@14.0.1)
 428:             9           1296  [Ljava.lang.invoke.MemberName; (java.base@14.0.1)
 429:            81           1296  java.util.TreeMap$Values (java.base@14.0.1)
 430:            54           1296  org.springframework.beans.factory.config.ConstructorArgumentValues
 431:             4           1280  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@14.0.1)
 432:            40           1280  java.util.PropertyPermission (java.base@14.0.1)
 433:            40           1280  org.springframework.core.annotation.DefaultAnnotationAttributeExtractor
 434:            53           1272  sun.reflect.annotation.AnnotationParser$1 (java.base@14.0.1)
 435:            43           1256  [Ljava.util.regex.Pattern$Node; (java.base@14.0.1)
 436:            31           1240  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@14.0.1)
 437:            31           1240  java.util.PropertyResourceBundle (java.base@14.0.1)
 438:            22           1232  org.springframework.core.ResolvableType$1
 439:            30           1200  java.time.temporal.ChronoField (java.base@14.0.1)
 440:            25           1200  java.util.Hashtable$Enumerator (java.base@14.0.1)
 441:            38           1184  [Ljava.math.BigInteger; (java.base@14.0.1)
 442:            37           1184  org.springframework.boot.actuate.endpoint.jmx.annotation.DiscoveredJmxEndpoint
 443:            21           1176  java.util.Properties (java.base@14.0.1)
 444:            49           1176  org.springframework.aop.framework.AdvisedSupport$MethodCacheKey
 445:            73           1168  com.sun.proxy.$Proxy26
 446:            29           1160  org.springframework.core.log.CompositeLog
 447:             8           1152  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
 448:            48           1152  java.security.Provider$UString (java.base@14.0.1)
 449:            18           1152  java.text.DateFormatSymbols (java.base@14.0.1)
 450:            48           1152  org.springframework.beans.TypeConverterDelegate
 451:            18           1152  org.springframework.beans.factory.config.DependencyDescriptor
 452:            37           1136  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser; (java.base@14.0.1)
 453:            47           1128  sun.reflect.generics.tree.Wildcard (java.base@14.0.1)
 454:            28           1120  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@14.0.1)
 455:             4           1120  java.util.concurrent.ConcurrentHashMap$CounterCell (java.base@14.0.1)
 456:            28           1120  org.springframework.beans.factory.config.ConstructorArgumentValues$ValueHolder
 457:            28           1120  org.springframework.boot.actuate.endpoint.jmx.annotation.DiscoveredJmxOperation
 458:            28           1120  org.springframework.cglib.core.CodeEmitter
 459:            28           1120  org.springframework.cglib.core.CodeEmitter$State
 460:            28           1120  org.springframework.core.SerializableTypeWrapper$MethodInvokeTypeProvider
 461:            70           1120  org.springframework.core.SerializableTypeWrapper$TypeProxyInvocationHandler
 462:            50           1088  [Lorg.apache.catalina.Container;
 463:            68           1088  [Lorg.apache.tomcat.util.modeler.NotificationInfo;
 464:            45           1080  org.apache.catalina.LifecycleEvent
 465:            27           1080  org.apache.tomcat.util.modeler.BaseModelMBean
 466:            45           1080  org.springframework.format.support.FormattingConversionService$ParserConverter
 467:            15           1080  org.springframework.web.method.HandlerMethod$HandlerMethodParameter
 468:            19           1064  javax.management.openmbean.ArrayType (java.management@14.0.1)
 469:            19           1064  javax.management.openmbean.CompositeType (java.management@14.0.1)
 470:            42           1056  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@14.0.1)
 471:            34           1040  [Ljava.io.ObjectStreamField; (java.base@14.0.1)
 472:             1           1040  [Ljava.lang.Byte; (java.base@14.0.1)
 473:             1           1040  [Ljava.lang.Long; (java.base@14.0.1)
 474:             1           1040  [Ljava.lang.Short; (java.base@14.0.1)
 475:            26           1040  java.lang.invoke.BoundMethodHandle$Species_LL (java.base@14.0.1)
 476:            65           1040  java.util.regex.Pattern$$Lambda$10/0x0000000800b71c40 (java.base@14.0.1)
 477:            26           1040  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement
 478:            65           1040  org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$CacheKey
 479:            43           1032  java.util.stream.ReferencePipeline$3$1 (java.base@14.0.1)
 480:            32           1024  org.apache.logging.slf4j.SLF4JLogger
 481:            32           1024  org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationMethod
 482:            39           1016  [Ljavax.management.modelmbean.ModelMBeanOperationInfo; (java.management@14.0.1)
 483:             7           1008  [Ljava.util.concurrent.locks.ReentrantLock; (java.base@14.0.1)
 484:            42           1008  java.lang.invoke.ConstantCallSite (java.base@14.0.1)
 485:            42           1008  java.util.Collections$SynchronizedSet (java.base@14.0.1)
 486:             9           1008  java.util.GregorianCalendar (java.base@14.0.1)
 487:            14           1008  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$ShortcutDependencyDescriptor
 488:            63           1008  org.springframework.core.$Proxy10
 489:            25           1000  java.time.format.DateTimeFormatter (java.base@14.0.1)
